2.0,2.0,2.0,0.0,12.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,6.0,12.0,2.0,0.0,4.0,8.0,12.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
16.67,5.56,0.0,2.78,11.11,0.0,0.0,0.0,5.56,0.0,0.0,11.11,0.0,2.78,2.78,0.0,0.0,2.78,11.11,5.56,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.89,0.0,7.89,2.63,2.63,0.0,0.0,0.0,5.26,0.0,0.0,2.63,2.63,5.26,18.42,5.26,0.0,5.26,5.26,0.0,2.63,5.26,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0
11.67,0.0,1.67,1.67,10.0,0.0,0.0,3.33,3.33,0.0,0.0,5.0,6.67,6.67,6.67,1.67,0.0,6.67,3.33,1.67,6.67,1.67,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0
13.95,2.33,4.65,0.0,11.63,2.33,0.0,0.0,4.65,0.0,0.0,4.65,0.0,6.98,2.33,2.33,2.33,4.65,4.65,6.98,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.39,2.9,4.35,8.7,4.35,0.0,0.0,0.0,4.35,0.0,0.0,1.45,1.45,7.25,2.9,0.0,0.0,1.45,7.25,0.0,10.14,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0
2.74,0.0,5.48,2.74,12.33,0.0,1.37,0.0,8.22,0.0,0.0,6.85,1.37,5.48,6.85,1.37,2.74,2.74,9.59,1.37,8.22,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0
10.53,0.0,7.89,5.26,10.53,2.63,0.0,0.0,2.63,0.0,0.0,7.89,2.63,5.26,5.26,2.63,0.0,7.89,2.63,0.0,2.63,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0
5.56,0.0,4.44,4.44,11.11,0.0,0.0,1.11,11.11,0.0,0.0,3.33,2.22,5.56,7.78,6.67,0.0,6.67,5.56,4.44,2.22,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.47,1.69,5.08,1.69,10.17,1.69,1.69,0.0,6.78,0.0,0.0,5.08,6.78,6.78,11.86,3.39,0.0,3.39,1.69,3.39,3.39,0.0,0.0,0.0,1.69,0.0,1.69,0.0,0.0,0.0
12.73,0.0,5.45,7.27,20.0,1.82,1.82,1.82,1.82,0.0,0.0,3.64,1.82,5.45,0.0,0.0,0.0,3.64,9.09,1.82,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65,0.96,4.81,5.77,12.5,0.0,0.96,0.0,9.62,0.96,0.0,1.92,0.0,11.54,5.77,1.92,0.0,4.81,5.77,4.81,2.88,0.96,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
10.39,0.0,5.19,1.3,10.39,0.0,0.0,1.3,6.49,0.0,0.0,2.6,3.9,6.49,9.09,1.3,0.0,6.49,9.09,3.9,2.6,2.6,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
10.64,0.0,2.13,2.13,8.51,0.0,0.0,0.0,6.38,0.0,0.0,2.13,4.26,4.26,12.77,6.38,0.0,8.51,4.26,4.26,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.89,0.0,4.44,2.22,15.56,2.22,2.22,0.0,4.44,0.0,0.0,2.22,4.44,0.0,2.22,2.22,0.0,8.89,6.67,11.11,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.85,0.0,2.74,4.11,12.33,1.37,1.37,0.0,6.85,0.0,0.0,4.11,0.0,9.59,6.85,4.11,1.37,5.48,5.48,4.11,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.26,5.26,2.63,0.0,10.53,0.0,0.0,0.0,5.26,0.0,0.0,2.63,2.63,2.63,10.53,0.0,2.63,2.63,15.79,5.26,5.26,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.43,4.29,8.57,12.86,1.43,0.0,1.43,7.14,0.0,0.0,2.86,1.43,2.86,2.86,0.0,1.43,5.71,8.57,4.29,2.86,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.61,0.0,3.92,7.84,11.76,1.96,1.96,0.0,9.8,0.0,0.0,7.84,0.0,3.92,0.0,1.96,0.0,1.96,5.88,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69,1.54,6.15,3.08,12.31,0.0,1.54,0.0,9.23,0.0,0.0,1.54,3.08,6.15,6.15,3.08,1.54,6.15,7.69,1.54,6.15,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,4.0,12.0,8.0,0.0,0.0,20.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,3.12,3.12,6.25,6.25,0.0,0.0,6.25,9.38,0.0,0.0,3.12,0.0,0.0,3.12,6.25,3.12,0.0,9.38,3.12,6.25,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0
8.97,0.0,1.28,3.85,8.97,0.0,2.56,0.0,3.85,0.0,0.0,6.41,1.28,5.13,8.97,5.13,0.0,6.41,7.69,5.13,3.85,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0
12.96,3.7,1.85,3.7,9.26,0.0,1.85,1.85,3.7,0.0,0.0,5.56,0.0,1.85,7.41,3.7,1.85,7.41,1.85,5.56,5.56,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.26,5.56,1.85,1.85,7.41,0.0,3.7,1.85,3.7,0.0,0.0,7.41,0.0,7.41,12.96,1.85,0.0,9.26,3.7,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.86,1.41,2.82,2.82,15.49,1.41,0.0,1.41,7.04,0.0,1.41,4.23,4.23,5.63,4.23,1.41,0.0,4.23,4.23,2.82,2.82,1.41,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0
14.81,3.7,3.7,0.0,0.0,0.0,3.7,3.7,7.41,0.0,0.0,3.7,7.41,7.41,7.41,0.0,0.0,0.0,3.7,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.25,1.69,1.69,0.0,5.08,1.69,1.69,0.0,3.39,1.69,0.0,1.69,3.39,6.78,3.39,1.69,1.69,5.08,8.47,5.08,8.47,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0
6.67,0.0,3.33,3.33,10.0,0.0,3.33,0.0,6.67,0.0,0.0,3.33,3.33,6.67,6.67,0.0,0.0,6.67,6.67,6.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.64,1.2,8.43,3.61,8.43,0.0,0.0,2.41,8.43,0.0,0.0,2.41,2.41,6.02,6.02,2.41,1.2,3.61,8.43,2.41,2.41,2.41,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
11.86,0.0,5.08,6.78,10.17,0.0,1.69,0.0,5.08,0.0,0.0,3.39,0.0,6.78,11.86,1.69,0.0,1.69,11.86,5.08,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0
10.34,1.72,3.45,10.34,12.07,0.0,1.72,3.45,8.62,0.0,0.0,3.45,1.72,3.45,6.9,1.72,0.0,8.62,3.45,1.72,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,0.0,4.65,0.0,6.98,0.0,0.0,0.0,4.65,0.0,0.0,2.33,6.98,11.63,9.3,4.65,0.0,2.33,13.95,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.68,0.0,0.0,6.45,6.45,0.0,3.23,3.23,3.23,0.0,0.0,0.0,0.0,6.45,12.9,6.45,0.0,6.45,3.23,6.45,6.45,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0
14.29,1.3,2.6,2.6,9.09,1.3,0.0,1.3,5.19,0.0,0.0,3.9,2.6,7.79,5.19,3.9,0.0,9.09,2.6,2.6,1.3,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0
10.87,1.09,4.35,5.43,14.13,0.0,1.09,2.17,3.26,0.0,0.0,1.09,2.17,5.43,6.52,1.09,1.09,5.43,8.7,4.35,2.17,2.17,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
10.53,3.95,1.32,2.63,10.53,0.0,0.0,0.0,3.95,0.0,0.0,5.26,1.32,6.58,7.89,3.95,1.32,1.32,9.21,5.26,3.95,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0
14.89,4.26,4.26,8.51,6.38,0.0,0.0,0.0,2.13,0.0,0.0,2.13,2.13,8.51,10.64,0.0,0.0,4.26,4.26,6.38,0.0,2.13,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0
10.61,1.52,4.55,3.03,12.12,0.0,1.52,1.52,6.06,0.0,0.0,3.03,3.03,6.06,7.58,4.55,0.0,3.03,9.09,3.03,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,8.0,4.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,8.0,12.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5.45,3.64,1.82,3.64,9.09,1.82,0.0,1.82,7.27,0.0,0.0,1.82,3.64,10.91,12.73,1.82,0.0,0.0,5.45,5.45,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.33,2.78,2.78,2.78,11.11,0.0,0.0,0.0,2.78,0.0,0.0,5.56,0.0,8.33,11.11,2.78,0.0,5.56,5.56,0.0,2.78,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,13.33,0.0,3.33,0.0,3.33,0.0,0.0,3.33,0.0,6.67,13.33,0.0,0.0,0.0,20.0,13.33,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2.5,2.5,2.5,10.0,2.5,0.0,0.0,7.5,2.5,0.0,7.5,5.0,5.0,7.5,0.0,0.0,5.0,10.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.06,3.12,4.69,7.81,15.62,1.56,0.0,0.0,3.12,0.0,0.0,3.12,3.12,6.25,1.56,0.0,0.0,4.69,3.12,6.25,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.08,2.04,6.12,4.08,10.2,0.0,0.0,0.0,8.16,2.04,0.0,8.16,2.04,2.04,8.16,4.08,0.0,2.04,6.12,6.12,4.08,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.42,2.08,2.08,4.17,12.5,0.0,0.0,0.0,6.25,0.0,0.0,8.33,4.17,6.25,6.25,0.0,0.0,10.42,2.08,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.41,4.41,5.88,1.47,8.82,0.0,1.47,1.47,10.29,0.0,0.0,5.88,1.47,4.41,7.35,7.35,0.0,4.41,4.41,1.47,2.94,1.47,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0
8.33,1.67,1.67,3.33,6.67,3.33,1.67,0.0,5.0,0.0,0.0,5.0,5.0,5.0,6.67,3.33,1.67,10.0,1.67,3.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.52,0.0,4.35,6.52,8.7,0.0,0.0,0.0,13.04,2.17,0.0,0.0,2.17,2.17,4.35,2.17,2.17,6.52,8.7,4.35,4.35,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0
10.0,0.0,5.0,0.0,11.67,0.0,0.0,0.0,8.33,0.0,0.0,5.0,5.0,5.0,5.0,3.33,0.0,5.0,8.33,10.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.67,1.67,5.0,1.67,11.67,0.0,0.0,1.67,5.0,0.0,0.0,0.0,3.33,8.33,6.67,3.33,1.67,3.33,3.33,6.67,5.0,0.0,0.0,0.0,1.67,1.67,0.0,0.0,0.0,0.0
11.36,0.0,2.27,4.55,9.09,0.0,0.0,0.0,2.27,0.0,0.0,2.27,0.0,4.55,6.82,4.55,0.0,6.82,9.09,4.55,6.82,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0
11.36,2.27,2.27,2.27,13.64,0.0,0.0,2.27,0.0,0.0,0.0,4.55,0.0,4.55,9.09,0.0,0.0,6.82,6.82,6.82,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.91,0.0,10.91,0.0,9.09,0.0,1.82,0.0,9.09,1.82,0.0,1.82,5.45,5.45,7.27,0.0,0.0,1.82,3.64,5.45,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.02,0.0,5.26,1.75,14.04,0.0,3.51,0.0,5.26,0.0,0.0,5.26,3.51,7.02,8.77,1.75,0.0,5.26,5.26,3.51,1.75,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
14.29,0.0,0.0,10.2,12.24,0.0,2.04,0.0,4.08,2.04,0.0,6.12,2.04,6.12,2.04,2.04,2.04,2.04,2.04,4.08,4.08,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.46,0.0,8.33,5.21,7.29,1.04,0.0,2.08,5.21,0.0,0.0,6.25,1.04,4.17,8.33,1.04,0.0,6.25,3.12,5.21,3.12,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
10.77,3.08,1.54,3.08,9.23,0.0,0.0,1.54,3.08,0.0,0.0,1.54,3.08,7.69,7.69,1.54,1.54,3.08,9.23,6.15,3.08,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0
3.7,0.0,5.56,3.7,11.11,1.85,0.0,0.0,1.85,0.0,0.0,1.85,3.7,9.26,9.26,3.7,0.0,7.41,3.7,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.41,2.94,1.47,1.47,8.82,1.47,1.47,1.47,2.94,0.0,0.0,2.94,1.47,4.41,10.29,2.94,1.47,7.35,8.82,4.41,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.71,5.88,0.0,2.94,8.82,2.94,0.0,0.0,8.82,0.0,0.0,5.88,0.0,5.88,5.88,2.94,0.0,5.88,5.88,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
6.06,0.0,6.06,3.03,6.06,0.0,1.52,0.0,4.55,0.0,0.0,3.03,4.55,3.03,15.15,3.03,0.0,3.03,15.15,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.26,2.63,1.32,2.63,14.47,0.0,2.63,1.32,3.95,0.0,0.0,2.63,2.63,6.58,10.53,2.63,0.0,7.89,7.89,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.86,1.41,5.63,2.82,8.45,0.0,0.0,0.0,8.45,0.0,0.0,7.04,1.41,9.86,4.23,1.41,0.0,2.82,4.23,5.63,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.94,0.0,2.94,2.94,17.65,0.0,0.0,0.0,8.82,0.0,0.0,2.94,5.88,2.94,11.76,2.94,0.0,2.94,11.76,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.09,0.0,2.27,4.55,18.18,2.27,0.0,0.0,2.27,0.0,0.0,4.55,2.27,9.09,4.55,2.27,0.0,2.27,11.36,2.27,2.27,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,1.16,4.65,5.81,11.63,0.0,3.49,2.33,2.33,1.16,0.0,4.65,0.0,3.49,3.49,3.49,0.0,3.49,6.98,2.33,6.98,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.39,0.0,3.8,5.06,11.39,1.27,0.0,0.0,3.8,0.0,0.0,3.8,5.06,2.53,6.33,1.27,0.0,6.33,10.13,8.86,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.94,2.9,2.9,8.7,13.04,1.45,1.45,0.0,4.35,0.0,0.0,4.35,1.45,4.35,1.45,0.0,0.0,5.8,5.8,5.8,1.45,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0
13.73,1.96,5.88,0.0,7.84,0.0,0.0,1.96,3.92,1.96,0.0,11.76,0.0,5.88,7.84,0.0,0.0,0.0,7.84,9.8,1.96,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,2.08,2.08,3.12,7.29,2.08,0.0,0.0,3.12,0.0,0.0,1.04,4.17,5.21,9.38,2.08,1.04,7.29,7.29,5.21,4.17,1.04,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
3.7,0.0,1.85,3.7,14.81,0.0,1.85,0.0,1.85,0.0,0.0,3.7,3.7,1.85,11.11,0.0,1.85,5.56,11.11,1.85,5.56,0.0,0.0,0.0,1.85,0.0,3.7,0.0,0.0,0.0
3.51,1.75,1.75,0.0,8.77,0.0,0.0,0.0,5.26,0.0,0.0,1.75,7.02,5.26,10.53,3.51,0.0,8.77,8.77,5.26,0.0,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
9.38,3.12,3.12,6.25,9.38,0.0,0.0,0.0,6.25,0.0,0.0,6.25,3.12,6.25,3.12,3.12,3.12,0.0,3.12,3.12,3.12,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0
6.02,3.61,3.61,3.61,15.66,0.0,0.0,0.0,6.02,0.0,0.0,0.0,3.61,8.43,4.82,2.41,0.0,4.82,7.23,6.02,3.61,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
7.14,0.0,5.71,5.71,14.29,2.86,0.0,1.43,5.71,1.43,0.0,2.86,1.43,5.71,7.14,1.43,0.0,7.14,8.57,1.43,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0
8.89,2.22,2.22,4.44,13.33,0.0,0.0,0.0,8.89,0.0,0.0,2.22,2.22,4.44,6.67,2.22,0.0,2.22,11.11,6.67,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.29,3.57,0.0,0.0,10.71,0.0,0.0,3.57,10.71,0.0,0.0,7.14,0.0,7.14,7.14,7.14,0.0,3.57,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,4.0,8.0,12.0,2.0,0.0,6.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.61,0.0,0.0,6.06,9.09,0.0,1.52,3.03,7.58,0.0,0.0,3.03,1.52,4.55,7.58,3.03,0.0,4.55,12.12,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,4.35,0.0,4.35,13.04,0.0,4.35,4.35,4.35,0.0,0.0,4.35,0.0,0.0,8.7,0.0,0.0,4.35,8.7,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.41,2.82,2.82,1.41,15.49,0.0,2.82,0.0,2.82,1.41,0.0,4.23,2.82,4.23,12.68,1.41,1.41,2.82,7.04,2.82,2.82,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
15.0,0.0,3.75,6.25,7.5,0.0,1.25,2.5,6.25,0.0,0.0,3.75,0.0,2.5,5.0,2.5,1.25,7.5,5.0,5.0,2.5,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0
7.79,1.3,5.19,6.49,16.88,2.6,1.3,1.3,3.9,0.0,0.0,3.9,2.6,2.6,5.19,1.3,1.3,6.49,6.49,1.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.82,4.55,6.82,4.55,9.09,0.0,0.0,2.27,6.82,2.27,0.0,0.0,0.0,9.09,6.82,0.0,0.0,6.82,6.82,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
